Year,AgeGrp,Scenario,BMI,Indicator,medval,lowval,highval,combined
2039,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1270.979121,1133.004552,1408.315432,"1271 (1133, 1408.3)"
2039,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,130.7131696,113.3380114,151.2559175,"130.7 (113.3, 151.3)"
2040,"[0,99]",Energy Price Shock,Mild thinness,TB incidence rate,205.4229013,182.3570632,227.1538139,"205.4 (182.4, 227.2)"
2040,"[0,99]",Energy Price Shock,Moderate to severe thinness,TB incidence rate,291.6197287,256.0694942,326.0916612,"291.6 (256.1, 326.1)"
2040,"[0,99]",Energy Price Shock,Normal BMI,TB incidence rate,133.3120292,118.7863759,147.7994802,"133.3 (118.8, 147.8)"
2040,"[0,99]",Energy Price Shock,Overweight BMI,TB incidence rate,36.19506821,31.43233995,41.9829224,"36.2 (31.4, 42)"
2040,"[0,99]",Export and Energy Shocks,Mild thinness,TB incidence rate,205.6940739,182.4801799,227.506626,"205.7 (182.5, 227.5)"
2040,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,TB incidence rate,291.6759256,256.0682529,326.2507469,"291.7 (256.1, 326.3)"
2040,"[0,99]",Export and Energy Shocks,Normal BMI,TB incidence rate,133.5274999,118.8682279,148.1232741,"133.5 (118.9, 148.1)"
2040,"[0,99]",Export and Energy Shocks,Overweight BMI,TB incidence rate,36.23905804,31.46873079,42.0042919,"36.2 (31.5, 42)"
2040,"[0,99]",Export Restriction Shock,Mild thinness,TB incidence rate,201.5305788,178.9611524,223.4784479,"201.5 (179, 223.5)"
2040,"[0,99]",Export Restriction Shock,Moderate to severe thinness,TB incidence rate,287.648729,252.2615029,320.505811,"287.6 (252.3, 320.5)"
2040,"[0,99]",Export Restriction Shock,Normal BMI,TB incidence rate,129.0004,114.8232248,143.1847942,"129 (114.8, 143.2)"
2040,"[0,99]",Export Restriction Shock,Overweight BMI,TB incidence rate,35.28988195,30.59101903,41.00750008,"35.3 (30.6, 41)"
2040,"[0,99]",No Shocks,Mild thinness,TB incidence rate,201.4362812,178.7343766,223.2348461,"201.4 (178.7, 223.2)"
2040,"[0,99]",No Shocks,Moderate to severe thinness,TB incidence rate,287.4478029,252.4867314,320.7062152,"287.4 (252.5, 320.7)"
2040,"[0,99]",No Shocks,Normal BMI,TB incidence rate,128.78908,114.6422075,142.9797225,"128.8 (114.6, 143)"
2040,"[0,99]",No Shocks,Overweight BMI,TB incidence rate,35.25581119,30.53401555,40.95823516,"35.3 (30.5, 41)"
2040,"[0,99]",Energy Price Shock,Mild thinness,Number of TB cases,337.3530923,296.2902815,386.5235822,"337.4 (296.3, 386.5)"
2040,"[0,99]",Energy Price Shock,Moderate to severe thinness,Number of TB cases,296.8852096,257.5102257,341.3904546,"296.9 (257.5, 341.4)"
2040,"[0,99]",Energy Price Shock,Normal BMI,Number of TB cases,1308.907836,1166.530071,1452.953364,"1308.9 (1166.5, 1453)"
2040,"[0,99]",Energy Price Shock,Overweight BMI,Number of TB cases,124.1443713,108.0689009,143.1310588,"124.1 (108.1, 143.1)"
2040,"[0,99]",Export and Energy Shocks,Mild thinness,Number of TB cases,339.3742603,296.3175302,389.3222992,"339.4 (296.3, 389.3)"
2040,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,Number of TB cases,298.130594,259.2849017,342.4845036,"298.1 (259.3, 342.5)"
2040,"[0,99]",Export and Energy Shocks,Normal BMI,Number of TB cases,1311.627445,1167.434997,1455.589174,"1311.6 (1167.4, 1455.6)"
2040,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,123.9678236,107.6060202,142.9903363,"124 (107.6, 143)"
2040,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,304.3572277,266.3787184,347.1448667,"304.4 (266.4, 347.1)"
2040,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,268.7410202,233.3538973,306.7165435,"268.7 (233.4, 306.7)"
2040,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1262.308242,1123.289552,1401.043718,"1262.3 (1123.3, 1401)"
2040,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,130.2390769,113.0585061,150.5984712,"130.2 (113.1, 150.6)"
2040,"[0,99]",No Shocks,Mild thinness,Number of TB cases,302.0034212,264.4735245,344.3269431,"302 (264.5, 344.3)"
2040,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,267.029953,232.2269002,304.6602204,"267 (232.2, 304.7)"
2040,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1259.647504,1120.957725,1398.382824,"1259.6 (1121, 1398.4)"
2040,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,130.7372264,113.4672024,150.9655572,"130.7 (113.5, 151)"
